store,region,product,date,dow,ppu,quantity,value,pc_sold
A001,A,cherry,2021-06-02,WED,6.35,295,1873.25,63.1
A001,A,cherry,2021-06-03,THU,6.36,297,1888.92,74.6
A001,A,cherry,2021-06-04,FRI,6.36,286,1818.96,86.2
A001,A,cherry,2021-06-05,SAT,6.36,317,2016.12,69.4
A001,A,cherry,2021-06-06,SUN,6.36,317,2016.12,76.6
A001,A,cherry,2021-06-07,MON,6.36,296,1882.56,76.9
A001,A,cherry,2021-06-08,TUE,6.36,291,1850.76,68.2
A001,A,cherry,2021-06-09,WED,6.36,288,1831.68,68.3
A001,A,cherry,2021-06-10,THU,6.37,296,1885.52,79.6
A001,A,cherry,2021-06-11,FRI,6.37,297,1891.89,76.8
A001,A,cherry,2021-06-12,SAT,6.37,318,2025.66,69.2
A001,A,cherry,2021-06-13,SUN,6.37,316,2012.92,65.4
A001,A,cherry,2021-06-14,MON,6.37,290,1847.3,66.9
A001,A,cherry,2021-06-15,TUE,6.37,298,1898.26,63.2
A001,A,cherry,2021-06-16,WED,6.37,294,1872.78,69.7
A001,A,cherry,2021-06-17,THU,6.37,290,1847.3,89.3
A001,A,cherry,2021-06-18,FRI,6.37,287,1828.19,95.7
A001,A,cherry,2021-06-19,SAT,6.37,321,2044.77,91.6
A001,A,cherry,2021-06-20,SUN,6.37,318,2025.66,92.9
A001,A,cherry,2021-06-21,MON,6.37,289,1840.93,85.6
A001,A,cherry,2021-06-22,TUE,6.37,290,1847.3,73.7
A001,A,cherry,2021-06-23,WED,6.37,294,1872.78,68.9
A001,A,cherry,2021-06-24,THU,6.37,293,1866.41,85.9
A001,A,cherry,2021-06-25,FRI,6.37,298,1898.26,81.6
A001,A,cherry,2021-06-26,SAT,6.37,320,2038.4,81.8
A001,A,cherry,2021-06-27,SUN,6.37,320,2038.4,89.3
A001,A,cherry,2021-06-28,MON,6.37,286,1821.82,96.9
A001,A,cherry,2021-06-29,TUE,6.37,292,1860.04,86.8
A001,A,cherry,2021-06-30,WED,6.37,297,1891.89,82.1
A001,A,cherry,2021-07-01,THU,6.36,289,1838.04,75.1
A001,A,cherry,2021-07-02,FRI,6.36,288,1831.68,77.7
A001,A,cherry,2021-07-03,SAT,6.36,318,2022.48,83.3
A001,A,cherry,2021-07-04,SUN,6.36,315,2003.4,87
A001,A,cherry,2021-07-05,MON,6.36,293,1863.48,77.6
A001,A,cherry,2021-07-06,TUE,6.36,295,1876.2,83.8
A001,A,cherry,2021-07-07,WED,6.36,288,1831.68,80.4
A001,A,cherry,2021-07-08,THU,6.36,297,1888.92,80.7
A001,A,cherry,2021-07-09,FRI,6.36,296,1882.56,82.4
A001,A,cherry,2021-07-10,SAT,6.36,316,2009.76,82.1
A001,A,cherry,2021-07-11,SUN,6.36,319,2028.84,82.3
A001,A,cherry,2021-07-12,MON,6.36,296,1882.56,84.2
A001,A,cherry,2021-07-13,TUE,6.36,287,1825.32,82
A001,A,cherry,2021-07-14,WED,6.36,289,1838.04,75
A001,A,cherry,2021-07-15,THU,6.38,287,1831.06,79.4
A001,A,cherry,2021-07-16,FRI,6.38,288,1837.44,71.6
A001,A,cherry,2021-07-17,SAT,6.38,317,2022.46,66.3
A001,A,cherry,2021-07-18,SUN,6.38,321,2047.98,66.4
A001,A,cherry,2021-07-19,MON,6.38,297,1894.86,72.2
A001,A,cherry,2021-07-20,TUE,6.38,292,1862.96,73.4
A001,A,cherry,2021-07-21,WED,6.38,296,1888.48,77.3
A001,A,cherry,2021-07-22,THU,6.39,296,1891.44,69.6
A001,A,cherry,2021-07-23,FRI,6.39,294,1878.66,78.7
A001,A,cherry,2021-07-24,SAT,6.39,320,2044.8,82
A001,A,cherry,2021-07-25,SUN,6.39,317,2025.63,89.1
A001,A,cherry,2021-07-26,MON,6.39,289,1846.71,75.5
A001,A,cherry,2021-07-27,TUE,6.39,295,1885.05,80.9
A001,A,cherry,2021-07-28,WED,6.39,287,1833.93,80.7
A001,A,cherry,2021-07-29,THU,6.4,294,1881.6,67.8
A001,A,cherry,2021-07-30,FRI,6.4,297,1900.8,89
A001,A,cherry,2021-07-31,SAT,6.4,319,2041.6,83
A001,A,cherry,2021-08-01,SUN,6.4,320,2048,87.9
A001,A,cherry,2021-08-02,MON,6.4,296,1894.4,77.6
A001,A,cherry,2021-08-03,TUE,6.4,287,1836.8,77.1
A001,A,cherry,2021-08-04,WED,6.4,297,1900.8,69.7
A001,A,cherry,2021-08-05,THU,6.43,287,1845.41,83.5
A001,A,cherry,2021-08-06,FRI,6.43,296,1903.28,80.8
A001,A,cherry,2021-08-07,SAT,6.43,317,2038.31,82.6
A001,A,cherry,2021-08-08,SUN,6.43,318,2044.74,80.3
A001,A,cherry,2021-08-09,MON,6.43,297,1909.71,82
A001,A,cherry,2021-08-10,TUE,6.43,292,1877.56,77.3
A001,A,cherry,2021-08-11,WED,6.43,289,1858.27,72.8
A001,A,cherry,2021-08-12,THU,6.43,292,1877.56,81.6
A001,A,cherry,2021-08-13,FRI,6.43,293,1883.99,77.6
A001,A,cherry,2021-08-14,SAT,6.43,320,2057.6,75.3
A001,A,cherry,2021-08-15,SUN,6.43,317,2038.31,77.9
A001,A,cherry,2021-08-16,MON,6.43,291,1871.13,76.8
A001,A,cherry,2021-08-17,TUE,6.43,297,1909.71,81.3
A001,A,cherry,2021-08-18,WED,6.43,294,1890.42,76.1
A001,A,cherry,2021-08-19,THU,6.44,287,1848.28,76.5
A001,A,cherry,2021-08-20,FRI,6.44,294,1893.36,80.6
A001,A,cherry,2021-08-21,SAT,6.44,321,2067.24,89
A001,A,cherry,2021-08-22,SUN,6.44,318,2047.92,88.9
A001,A,cherry,2021-08-23,MON,6.44,289,1861.16,78.6
A001,A,cherry,2021-08-24,TUE,6.44,286,1841.84,77.1
A001,A,cherry,2021-08-25,WED,6.44,290,1867.6,80.1
A001,A,cherry,2021-08-26,THU,6.43,289,1858.27,73.1
A001,A,cherry,2021-08-27,FRI,6.43,292,1877.56,77.4
A001,A,cherry,2021-08-28,SAT,6.43,321,2064.03,78.7
A001,A,cherry,2021-08-29,SUN,6.43,320,2057.6,78.4
A001,A,cherry,2021-08-30,MON,6.43,288,1851.84,82.2
A001,A,cherry,2021-08-31,TUE,6.43,289,1858.27,83
A001,A,cherry,2021-09-01,WED,6.43,289,1858.27,80.1
A001,A,cherry,2021-09-02,THU,6.43,287,1845.41,78.9
A001,A,cherry,2021-09-03,FRI,6.43,296,1903.28,74.4
A001,A,cherry,2021-09-04,SAT,6.43,317,2038.31,83.1
A001,A,cherry,2021-09-05,SUN,6.43,320,2057.6,76.9
A001,A,cherry,2021-09-06,MON,6.43,288,1851.84,75.5
A001,A,cherry,2021-09-07,TUE,6.43,289,1858.27,66.7
A001,A,cherry,2021-09-08,WED,6.43,286,1838.98,63
A001,A,cherry,2021-09-09,THU,6.45,293,1889.85,85.9
A001,A,cherry,2021-09-10,FRI,6.45,292,1883.4,87.5
A001,A,cherry,2021-09-11,SAT,6.45,318,2051.1,76.1
A001,A,cherry,2021-09-12,SUN,6.45,318,2051.1,75.5
A001,A,cherry,2021-09-13,MON,6.45,290,1870.5,77.8
A001,A,cherry,2021-09-14,TUE,6.45,293,1889.85,94.1
A001,A,cherry,2021-09-15,WED,6.45,288,1857.6,84.2
A001,A,cherry,2021-09-16,THU,6.46,290,1873.4,83.4
A001,A,cherry,2021-09-17,FRI,6.46,292,1886.32,83.2
A001,A,cherry,2021-09-18,SAT,6.46,321,2073.66,78.4
A001,A,cherry,2021-09-19,SUN,6.46,320,2067.2,88.7
A001,A,cherry,2021-09-20,MON,6.46,289,1866.94,82
A001,A,cherry,2021-09-21,TUE,6.46,290,1873.4,80
A001,A,cherry,2021-09-22,WED,6.46,291,1879.86,81.8
A001,A,cherry,2021-09-23,THU,6.47,292,1889.24,77.4
A001,A,cherry,2021-09-24,FRI,6.47,295,1908.65,80.8
A001,A,cherry,2021-09-25,SAT,6.47,317,2050.99,91.7
A001,A,cherry,2021-09-26,SUN,6.47,319,2063.93,83.3
A001,A,cherry,2021-09-27,MON,6.47,292,1889.24,76.7
A001,A,cherry,2021-09-28,TUE,6.47,293,1895.71,85.1
A001,A,cherry,2021-09-29,WED,6.47,291,1882.77,76.5
A001,A,cherry,2021-09-30,THU,6.48,287,1859.76,88.3
A002,A,apple,2021-04-01,THU,0.92,406,373.52,81.7
A002,A,apple,2021-04-02,FRI,0.92,415,381.8,70.6
A002,A,apple,2021-04-03,SAT,0.92,451,414.92,72.7
A002,A,apple,2021-04-04,SUN,0.92,455,418.6,70
A002,A,apple,2021-04-05,MON,0.92,414,380.88,50
A002,A,apple,2021-04-06,TUE,0.92,416,382.72,62.1
A002,A,apple,2021-04-07,WED,0.92,411,378.12,63.6
A002,A,apple,2021-04-08,THU,0.91,421,383.11,67.9
A002,A,apple,2021-04-09,FRI,0.91,412,374.92,81.3
A002,A,apple,2021-04-10,SAT,0.91,453,412.23,81.7
A002,A,apple,2021-04-11,SUN,0.91,448,407.68,75.8
A002,A,apple,2021-04-12,MON,0.91,419,381.29,64.1
A002,A,apple,2021-04-13,TUE,0.91,421,383.11,54.2
A002,A,apple,2021-04-14,WED,0.91,420,382.2,59.8
A002,A,apple,2021-04-15,THU,0.91,408,371.28,70.3
A002,A,apple,2021-04-16,FRI,0.91,406,369.46,70.8
A002,A,apple,2021-04-17,SAT,0.91,454,413.14,57.3
A002,A,apple,2021-04-18,SUN,0.91,448,407.68,55.7
A002,A,apple,2021-04-19,MON,0.91,416,378.56,66.6
A002,A,apple,2021-04-20,TUE,0.91,415,377.65,68.4
A002,A,apple,2021-04-21,WED,0.91,414,376.74,73.7
A002,A,apple,2021-04-22,THU,0.92,411,378.12,62.8
A002,A,apple,2021-04-23,FRI,0.92,415,381.8,60.2
A002,A,apple,2021-04-24,SAT,0.92,450,414,58.6
A002,A,apple,2021-04-25,SUN,0.92,451,414.92,70.3
A002,A,apple,2021-04-26,MON,0.92,413,379.96,60.3
A002,A,apple,2021-04-27,TUE,0.92,412,379.04,68.9
A002,A,apple,2021-04-28,WED,0.92,417,383.64,66.9
A002,A,apple,2021-04-29,THU,0.95,407,386.65,68.4
A002,A,apple,2021-04-30,FRI,0.95,418,397.1,65.9
A002,A,apple,2021-05-01,SAT,0.95,448,425.6,69.4
A002,A,apple,2021-05-02,SUN,0.95,454,431.3,63.4
A002,A,apple,2021-05-03,MON,0.95,414,393.3,76.6
A002,A,apple,2021-05-04,TUE,0.95,413,392.35,72
A002,A,apple,2021-05-05,WED,0.95,406,385.7,77
A002,A,apple,2021-05-06,THU,0.97,421,408.37,71.7
A002,A,apple,2021-05-07,FRI,0.97,411,398.67,61.3
A002,A,apple,2021-05-08,SAT,0.97,452,438.44,83.4
A002,A,apple,2021-05-09,SUN,0.97,448,434.56,76
A002,A,apple,2021-05-10,MON,0.97,420,407.4,73.5
A002,A,apple,2021-05-11,TUE,0.97,417,404.49,72.5
A002,A,apple,2021-05-12,WED,0.97,413,400.61,70
A002,A,apple,2021-05-13,THU,0.99,410,405.9,87.9
A002,A,apple,2021-05-14,FRI,0.99,419,414.81,84.6
A002,A,apple,2021-05-15,SAT,0.99,454,449.46,90.2
A002,A,apple,2021-05-16,SUN,0.99,449,444.51,84
A002,A,apple,2021-05-17,MON,0.99,407,402.93,82.9
A002,A,apple,2021-05-18,TUE,0.99,407,402.93,78.9
A002,A,apple,2021-05-19,WED,0.99,412,407.88,74.8
A002,A,apple,2021-05-20,THU,1.01,418,422.18,81.9
A002,A,apple,2021-05-21,FRI,1.01,408,412.08,81.8
A002,A,apple,2021-05-22,SAT,1.01,450,454.5,83.3
A002,A,apple,2021-05-23,SUN,1.01,450,454.5,80.2
A002,A,apple,2021-05-24,MON,1.01,421,425.21,84.4
A002,A,apple,2021-05-25,TUE,1.01,412,416.12,75.7
A002,A,apple,2021-05-26,WED,1.01,421,425.21,79.4
A002,A,apple,2021-05-27,THU,1.02,412,420.24,75.3
A002,A,apple,2021-05-28,FRI,1.02,411,419.22,74.9
A002,A,apple,2021-05-29,SAT,1.02,451,460.02,65.5
A002,A,apple,2021-05-30,SUN,1.02,450,459,78.2
A002,A,apple,2021-05-31,MON,1.02,407,415.14,74.8
A002,A,apple,2021-06-01,TUE,1.02,410,418.2,62.7
A002,A,apple,2021-06-02,WED,1.02,422,430.44,63.1
A002,A,apple,2021-06-03,THU,1.05,412,432.6,74.6
A002,A,apple,2021-06-04,FRI,1.05,409,429.45,86.2
A002,A,apple,2021-06-05,SAT,1.05,451,473.55,69.4
A002,A,apple,2021-06-06,SUN,1.05,453,475.65,76.6
A002,A,apple,2021-06-07,MON,1.05,416,436.8,76.9
A002,A,apple,2021-06-08,TUE,1.05,421,442.05,68.2
A002,A,apple,2021-06-09,WED,1.05,422,443.1,68.3
A002,A,apple,2021-06-10,THU,1.07,417,446.19,79.6
A002,A,apple,2021-06-11,FRI,1.07,420,449.4,76.8
A002,A,apple,2021-06-12,SAT,1.07,452,483.64,69.2
A002,A,apple,2021-06-13,SUN,1.07,452,483.64,65.4
A002,A,apple,2021-06-14,MON,1.07,411,439.77,66.9
A002,A,apple,2021-06-15,TUE,1.07,413,441.91,63.2
A002,A,apple,2021-06-16,WED,1.07,413,441.91,69.7
A002,A,apple,2021-06-17,THU,1.08,406,438.48,89.3
A002,A,apple,2021-06-18,FRI,1.08,409,441.72,95.7
A002,A,apple,2021-06-19,SAT,1.08,455,491.4,91.6
A002,A,apple,2021-06-20,SUN,1.08,449,484.92,92.9
A002,A,apple,2021-06-21,MON,1.08,411,443.88,85.6
A002,A,apple,2021-06-22,TUE,1.08,412,444.96,73.7
A002,A,apple,2021-06-23,WED,1.08,409,441.72,68.9
A002,A,apple,2021-06-24,THU,1.08,416,449.28,85.9
A002,A,apple,2021-06-25,FRI,1.08,418,451.44,81.6
A002,A,apple,2021-06-26,SAT,1.08,454,490.32,81.8
A002,A,apple,2021-06-27,SUN,1.08,452,488.16,89.3
A002,A,apple,2021-06-28,MON,1.08,408,440.64,96.9
A002,A,apple,2021-06-29,TUE,1.08,418,451.44,86.8
A002,A,apple,2021-06-30,WED,1.08,416,449.28,82.1
A002,A,apple,2021-07-01,THU,1.11,410,455.1,75.1
A002,A,apple,2021-07-02,FRI,1.11,416,461.76,77.7
A002,A,apple,2021-07-03,SAT,1.11,449,498.39,83.3
A002,A,apple,2021-07-04,SUN,1.11,449,498.39,87
A002,A,apple,2021-07-05,MON,1.11,413,458.43,77.6
A002,A,apple,2021-07-06,TUE,1.11,422,468.42,83.8
A002,A,apple,2021-07-07,WED,1.11,411,456.21,80.4
A002,A,apple,2021-07-08,THU,1.13,409,462.17,80.7
A002,A,apple,2021-07-09,FRI,1.13,421,475.73,82.4
A002,A,apple,2021-07-10,SAT,1.13,455,514.15,82.1
A002,A,apple,2021-07-11,SUN,1.13,451,509.63,82.3
A002,A,apple,2021-07-12,MON,1.13,422,476.86,84.2
A002,A,apple,2021-07-13,TUE,1.13,413,466.69,82
A002,A,apple,2021-07-14,WED,1.13,407,459.91,75
A002,A,apple,2021-07-15,THU,1.14,421,479.94,79.4
A002,A,apple,2021-07-16,FRI,1.14,409,466.26,71.6
A002,A,apple,2021-07-17,SAT,1.14,453,516.42,66.3
A002,A,apple,2021-07-18,SUN,1.14,449,511.86,66.4
A002,A,apple,2021-07-19,MON,1.14,418,476.52,72.2
A002,A,apple,2021-07-20,TUE,1.14,411,468.54,73.4
A002,A,apple,2021-07-21,WED,1.14,410,467.4,77.3
A002,A,apple,2021-07-22,THU,1.17,416,486.72,69.6
A002,A,apple,2021-07-23,FRI,1.17,414,484.38,78.7
A002,A,apple,2021-07-24,SAT,1.17,448,524.16,82
A002,A,apple,2021-07-25,SUN,1.17,452,528.84,89.1
A002,A,apple,2021-07-26,MON,1.17,419,490.23,75.5
A002,A,apple,2021-07-27,TUE,1.17,416,486.72,80.9
A002,A,apple,2021-07-28,WED,1.17,412,482.04,80.7
A002,A,apple,2021-07-29,THU,1.2,406,487.2,67.8
A002,A,apple,2021-07-30,FRI,1.2,413,495.6,89
A002,A,apple,2021-07-31,SAT,1.2,448,537.6,83
A002,A,apple,2021-08-01,SUN,1.2,451,541.2,87.9
A002,A,apple,2021-08-02,MON,1.2,417,500.4,77.6
A002,A,apple,2021-08-03,TUE,1.2,411,493.2,77.1
A002,A,apple,2021-08-04,WED,1.2,420,504,69.7
A002,A,apple,2021-08-05,THU,1.22,416,507.52,83.5
A002,A,apple,2021-08-06,FRI,1.22,422,514.84,80.8
A002,A,apple,2021-08-07,SAT,1.22,448,546.56,82.6
A002,A,apple,2021-08-08,SUN,1.22,450,549,80.3
A002,A,apple,2021-08-09,MON,1.22,410,500.2,82
A002,A,apple,2021-08-10,TUE,1.22,418,509.96,77.3
A002,A,apple,2021-08-11,WED,1.22,410,500.2,72.8
A002,A,apple,2021-08-12,THU,1.22,407,496.54,81.6
A002,A,apple,2021-08-13,FRI,1.22,410,500.2,77.6
A002,A,apple,2021-08-14,SAT,1.22,449,547.78,75.3
A002,A,apple,2021-08-15,SUN,1.22,455,555.1,77.9
A002,A,apple,2021-08-16,MON,1.22,420,512.4,76.8
A002,A,apple,2021-08-17,TUE,1.22,416,507.52,81.3
A002,A,apple,2021-08-18,WED,1.22,420,512.4,76.1
A002,A,apple,2021-08-19,THU,1.25,412,515,76.5
A002,A,apple,2021-08-20,FRI,1.25,413,516.25,80.6
A002,A,apple,2021-08-21,SAT,1.25,449,561.25,89
A002,A,apple,2021-08-22,SUN,1.25,454,567.5,88.9
A002,A,apple,2021-08-23,MON,1.25,414,517.5,78.6
A002,A,apple,2021-08-24,TUE,1.25,420,525,77.1
A002,A,apple,2021-08-25,WED,1.25,408,510,80.1
A002,A,apple,2021-08-26,THU,1.27,408,518.16,73.1
A002,A,apple,2021-08-27,FRI,1.27,408,518.16,77.4
A002,A,apple,2021-08-28,SAT,1.27,455,577.85,78.7
A002,A,apple,2021-08-29,SUN,1.27,451,572.77,78.4
A002,A,apple,2021-08-30,MON,1.27,410,520.7,82.2
A002,A,apple,2021-08-31,TUE,1.27,408,518.16,83
A002,A,apple,2021-09-01,WED,1.27,413,524.51,80.1
A002,A,apple,2021-09-02,THU,1.29,411,530.19,78.9
A002,A,apple,2021-09-03,FRI,1.29,406,523.74,74.4
A002,A,apple,2021-09-04,SAT,1.29,453,584.37,83.1
A002,A,apple,2021-09-05,SUN,1.29,454,585.66,76.9
A002,A,apple,2021-09-06,MON,1.29,419,540.51,75.5
A002,A,apple,2021-09-07,TUE,1.29,408,526.32,66.7
A002,A,apple,2021-09-08,WED,1.29,409,527.61,63
A002,A,apple,2021-09-09,THU,1.28,420,537.6,85.9
A002,A,apple,2021-09-10,FRI,1.28,411,526.08,87.5
A002,A,apple,2021-09-11,SAT,1.28,454,581.12,76.1
A002,A,apple,2021-09-12,SUN,1.28,452,578.56,75.5
A002,A,apple,2021-09-13,MON,1.28,411,526.08,77.8
A002,A,apple,2021-09-14,TUE,1.28,408,522.24,94.1
A002,A,apple,2021-09-15,WED,1.28,407,520.96,84.2
A002,A,apple,2021-09-16,THU,1.28,412,527.36,83.4
A002,A,apple,2021-09-17,FRI,1.28,415,531.2,83.2
A002,A,apple,2021-09-18,SAT,1.28,452,578.56,78.4
A002,A,apple,2021-09-19,SUN,1.28,447,572.16,88.7
A002,A,apple,2021-09-20,MON,1.28,420,537.6,82
A002,A,apple,2021-09-21,TUE,1.28,422,540.16,80
A002,A,apple,2021-09-22,WED,1.28,421,538.88,81.8
A002,A,apple,2021-09-23,THU,1.27,408,518.16,77.4
A002,A,apple,2021-09-24,FRI,1.27,410,520.7,80.8
A002,A,apple,2021-09-25,SAT,1.27,450,571.5,91.7
A002,A,apple,2021-09-26,SUN,1.27,453,575.31,83.3
A002,A,apple,2021-09-27,MON,1.27,415,527.05,76.7
A002,A,apple,2021-09-28,TUE,1.27,407,516.89,85.1
A002,A,apple,2021-09-29,WED,1.27,410,520.7,76.5
A002,A,apple,2021-09-30,THU,1.3,417,542.1,88.3
A002,A,banana,2021-04-01,THU,2.41,389,937.49,81.7
A002,A,banana,2021-04-02,FRI,2.41,388,935.08,70.6
A002,A,banana,2021-04-03,SAT,2.41,423,1019.43,72.7
A002,A,banana,2021-04-04,SUN,2.41,422,1017.02,70
A002,A,banana,2021-04-05,MON,2.41,395,951.95,50
A002,A,banana,2021-04-06,TUE,2.41,394,949.54,62.1
A002,A,banana,2021-04-07,WED,2.41,383,923.03,63.6
A002,A,banana,2021-04-08,THU,2.42,382,924.44,67.9
A002,A,banana,2021-04-09,FRI,2.42,387,936.54,81.3
A002,A,banana,2021-04-10,SAT,2.42,423,1023.66,81.7
A002,A,banana,2021-04-11,SUN,2.42,421,1018.82,75.8
A002,A,banana,2021-04-12,MON,2.42,389,941.38,64.1
A002,A,banana,2021-04-13,TUE,2.42,383,926.86,54.2
A002,A,banana,2021-04-14,WED,2.42,396,958.32,59.8
A002,A,banana,2021-04-15,THU,2.42,393,951.06,70.3
A002,A,banana,2021-04-16,FRI,2.42,385,931.7,70.8
A002,A,banana,2021-04-17,SAT,2.42,422,1021.24,57.3
A002,A,banana,2021-04-18,SUN,2.42,424,1026.08,55.7
A002,A,banana,2021-04-19,MON,2.42,381,922.02,66.6
A002,A,banana,2021-04-20,TUE,2.42,390,943.8,68.4
A002,A,banana,2021-04-21,WED,2.42,386,934.12,73.7
A002,A,banana,2021-04-22,THU,2.43,386,937.98,62.8
A002,A,banana,2021-04-23,FRI,2.43,382,928.26,60.2
A002,A,banana,2021-04-24,SAT,2.43,425,1032.75,58.6
A002,A,banana,2021-04-25,SUN,2.43,419,1018.17,70.3
A002,A,banana,2021-04-26,MON,2.43,388,942.84,60.3
A002,A,banana,2021-04-27,TUE,2.43,384,933.12,68.9
A002,A,banana,2021-04-28,WED,2.43,393,954.99,66.9
A002,A,banana,2021-04-29,THU,2.45,381,933.45,68.4
A002,A,banana,2021-04-30,FRI,2.45,384,940.8,65.9
A002,A,banana,2021-05-01,SAT,2.45,425,1041.25,69.4
A002,A,banana,2021-05-02,SUN,2.45,422,1033.9,63.4
A002,A,banana,2021-05-03,MON,2.45,383,938.35,76.6
A002,A,banana,2021-05-04,TUE,2.45,382,935.9,72
A002,A,banana,2021-05-05,WED,2.45,381,933.45,77
A002,A,banana,2021-05-06,THU,2.45,385,943.25,71.7
A002,A,banana,2021-05-07,FRI,2.45,388,950.6,61.3
A002,A,banana,2021-05-08,SAT,2.45,425,1041.25,83.4
A002,A,banana,2021-05-09,SUN,2.45,420,1029,76
A002,A,banana,2021-05-10,MON,2.45,383,938.35,73.5
A002,A,banana,2021-05-11,TUE,2.45,396,970.2,72.5
A002,A,banana,2021-05-12,WED,2.45,396,970.2,70
A002,A,banana,2021-05-13,THU,2.46,383,942.18,87.9
A002,A,banana,2021-05-14,FRI,2.46,393,966.78,84.6
A002,A,banana,2021-05-15,SAT,2.46,425,1045.5,90.2
A002,A,banana,2021-05-16,SUN,2.46,425,1045.5,84
A002,A,banana,2021-05-17,MON,2.46,393,966.78,82.9
A002,A,banana,2021-05-18,TUE,2.46,381,937.26,78.9
A002,A,banana,2021-05-19,WED,2.46,392,964.32,74.8
A002,A,banana,2021-05-20,THU,2.45,382,935.9,81.9
A002,A,banana,2021-05-21,FRI,2.45,395,967.75,81.8
A002,A,banana,2021-05-22,SAT,2.45,419,1026.55,83.3
A002,A,banana,2021-05-23,SUN,2.45,424,1038.8,80.2
A002,A,banana,2021-05-24,MON,2.45,389,953.05,84.4
A002,A,banana,2021-05-25,TUE,2.45,391,957.95,75.7
A002,A,banana,2021-05-26,WED,2.45,392,960.4,79.4
A002,A,banana,2021-05-27,THU,2.48,385,954.8,75.3
A002,A,banana,2021-05-28,FRI,2.48,389,964.72,74.9
A002,A,banana,2021-05-29,SAT,2.48,423,1049.04,65.5
A002,A,banana,2021-05-30,SUN,2.48,424,1051.52,78.2
A002,A,banana,2021-05-31,MON,2.48,392,972.16,74.8
A002,A,banana,2021-06-01,TUE,2.48,382,947.36,62.7
A002,A,banana,2021-06-02,WED,2.48,394,977.12,63.1
A002,A,banana,2021-06-03,THU,2.49,394,981.06,74.6
A002,A,banana,2021-06-04,FRI,2.49,391,973.59,86.2
A002,A,banana,2021-06-05,SAT,2.49,421,1048.29,69.4
A002,A,banana,2021-06-06,SUN,2.49,420,1045.8,76.6
A002,A,banana,2021-06-07,MON,2.49,389,968.61,76.9
A002,A,banana,2021-06-08,TUE,2.49,392,976.08,68.2
A002,A,banana,2021-06-09,WED,2.49,391,973.59,68.3
A002,A,banana,2021-06-10,THU,2.49,386,961.14,79.6
A002,A,banana,2021-06-11,FRI,2.49,380,946.2,76.8
A002,A,banana,2021-06-12,SAT,2.49,424,1055.76,69.2
A002,A,banana,2021-06-13,SUN,2.49,421,1048.29,65.4
A002,A,banana,2021-06-14,MON,2.49,384,956.16,66.9
A002,A,banana,2021-06-15,TUE,2.49,387,963.63,63.2
A002,A,banana,2021-06-16,WED,2.49,385,958.65,69.7
A002,A,banana,2021-06-17,THU,2.49,392,976.08,89.3
A002,A,banana,2021-06-18,FRI,2.49,392,976.08,95.7
A002,A,banana,2021-06-19,SAT,2.49,420,1045.8,91.6
A002,A,banana,2021-06-20,SUN,2.49,424,1055.76,92.9
A002,A,banana,2021-06-21,MON,2.49,395,983.55,85.6
A002,A,banana,2021-06-22,TUE,2.49,393,978.57,73.7
A002,A,banana,2021-06-23,WED,2.49,382,951.18,68.9
A002,A,banana,2021-06-24,THU,2.49,394,981.06,85.9
A002,A,banana,2021-06-25,FRI,2.49,387,963.63,81.6
A002,A,banana,2021-06-26,SAT,2.49,426,1060.74,81.8
A002,A,banana,2021-06-27,SUN,2.49,421,1048.29,89.3
A002,A,banana,2021-06-28,MON,2.49,381,948.69,96.9
A002,A,banana,2021-06-29,TUE,2.49,391,973.59,86.8
A002,A,banana,2021-06-30,WED,2.49,391,973.59,82.1
A002,A,banana,2021-07-01,THU,2.52,395,995.4,75.1
A002,A,banana,2021-07-02,FRI,2.52,394,992.88,77.7
A002,A,banana,2021-07-03,SAT,2.52,424,1068.48,83.3
A002,A,banana,2021-07-04,SUN,2.52,425,1071,87
A002,A,banana,2021-07-05,MON,2.52,392,987.84,77.6
A002,A,banana,2021-07-06,TUE,2.52,381,960.12,83.8
A002,A,banana,2021-07-07,WED,2.52,385,970.2,80.4
A002,A,banana,2021-07-08,THU,2.54,385,977.9,80.7
A002,A,banana,2021-07-09,FRI,2.54,394,1000.76,82.4
A002,A,banana,2021-07-10,SAT,2.54,421,1069.34,82.1
A002,A,banana,2021-07-11,SUN,2.54,421,1069.34,82.3
A002,A,banana,2021-07-12,MON,2.54,387,982.98,84.2
A002,A,banana,2021-07-13,TUE,2.54,392,995.68,82
A002,A,banana,2021-07-14,WED,2.54,392,995.68,75
A002,A,banana,2021-07-15,THU,2.53,395,999.35,79.4
A002,A,banana,2021-07-16,FRI,2.53,389,984.17,71.6
A002,A,banana,2021-07-17,SAT,2.53,424,1072.72,66.3
A002,A,banana,2021-07-18,SUN,2.53,427,1080.31,66.4
A002,A,banana,2021-07-19,MON,2.53,384,971.52,72.2
A002,A,banana,2021-07-20,TUE,2.53,396,1001.88,73.4
A002,A,banana,2021-07-21,WED,2.53,394,996.82,77.3
A002,A,banana,2021-07-22,THU,2.54,386,980.44,69.6
A002,A,banana,2021-07-23,FRI,2.54,380,965.2,78.7
A002,A,banana,2021-07-24,SAT,2.54,426,1082.04,82
A002,A,banana,2021-07-25,SUN,2.54,422,1071.88,89.1
A002,A,banana,2021-07-26,MON,2.54,392,995.68,75.5
A002,A,banana,2021-07-27,TUE,2.54,388,985.52,80.9
A002,A,banana,2021-07-28,WED,2.54,391,993.14,80.7
